epoch,loss,hr@10,ndcg@10,alpha,beta,time_sec
1,9.317693491710777,0.000921003056055595,0.0004364071216398486,nan,nan
2,7.779588075175238,0.0019048017750240716,0.0008299413855405104,nan,nan
3,6.957805644634158,0.004458492066814586,0.0018913182410848352,nan,nan
4,6.417208761867891,0.009649600200946122,0.005962485051633783,nan,nan
5,6.091593385930869,0.01289404278477833,0.005398681105360128,nan,nan
6,5.849523810453193,0.012412609369112907,0.005738727951681897,nan,nan
7,5.675366262264822,0.01534307363838071,0.006726211551288254,nan,nan
8,5.544476459984764,0.020262067233223092,0.009129154005158426,nan,nan
9,5.4466957095453505,0.02306694017666513,0.010898175500681345,nan,nan
10,5.370735314201279,0.025620630468455644,0.011442345924632322,nan,nan
11,5.307246963843158,0.023255327165403777,0.01047817524471913,nan,nan
12,5.256616956767846,0.02298321262611462,0.010227294828213046,nan,nan
13,5.211961006405345,0.024322853434922763,0.01103468511243397,nan,nan
14,5.169244284645663,0.023506509817055304,0.010798697882064247,nan,nan
15,5.128023218870955,0.024636831749487168,0.01081540907783675,nan,nan
